Shop ID,Shopname,Meli id,Item Title,Promo Price,Link,L1 Category,buckt,meds,buckt_meds,score,score_medida,Item ID shopee,Item Title shopee,Shop ID shopee,Shopname shopee,L1 Category shopee,item_price shopee,price shopee,Promo Price shopee,link shopee
4262690562,Linna Wu Modas,i23061050363,Kit 3 Garrafa Agua Squeeze Galao Com Adesivos Lembretes beber Agua,35.99,https://br.shein.com//Women-Crew-Socks-p-17574270-cat-1899.html?mallCode=2,Underwear & Sleepwear,<40,nan,<400,91,,23996120752,Kit 3 Garrafa Motivacional Agua Squeeze Galão Com Adesivos Lembretes beber Agua,996705189,WE LEJ CONCEITOS,Home & Living,35.74471429,45.0,35.74471429,https://www.shopee.com.br/product/996705189/23996120752
7654877051,Primicias Qiu,h23031733756,Primicias Qiu Garrafa De Agua Motivacional 900ML De Grande Capacidade Portatil Em Degrade,23.23,https://br.shein.com//Primicias-Qiu-Water-Bottles-p-13971732-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,85,,5779663527,Kit Garrafa De Água Motivacional De Grande Capacidade Portátil De 2000ML+900ML Em Degradê,291174073,ZSZ_Official Store,Home & Living,33.89,80.0,33.89,https://www.shopee.com.br/product/291174073/5779663527
7654877051,Primicias Qiu,h23031772435,Primicias Qiu Garrafa De Agua Motivacional 2000ML  De Grande Capacidade Portatil  Em Degrade,33.08,https://br.shein.com//Primicias-Qiu-Water-Bottles-p-13961050-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,85,,5779663527,Kit Garrafa De Água Motivacional De Grande Capacidade Portátil De 2000ML+900ML Em Degradê,291174073,ZSZ_Official Store,Home & Living,33.89,80.0,33.89,https://www.shopee.com.br/product/291174073/5779663527
8701029123,Master.Utilidades,h23051691718,Garrafa De Agua Alce Portatil Crianca Infantil Com Desenho Multicolorido,21.14,https://br.shein.com//Water-Bottles-p-16157644-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,100,,18898501785,Garrafa De Água Alce Portátil Criança Infantil Com Desenho Multicolorido,799501072,HOME PRODUCTS,Home & Living,21.3,47.9,21.3,https://www.shopee.com.br/product/799501072/18898501785
2740156714,SDW ONLINE LTDA,h23042215515,Garrafa Termica 500ml Aco Inoxidavel Tampa com Display Temperatura Led,23.48,https://br.shein.com//Vacuum-Flasks-Thermoses-p-15125260-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,81,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
2740156714,SDW ONLINE LTDA,h23051388538,Garrafa Inteligente Termica 500ml Display Digital Led Medidor Temperatura Aco Inoxidavel,24.55,https://br.shein.com//Vacuum-Flasks-Thermoses-p-16036393-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,100,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
2792804668,GALERIADDD,h23032953966,Garrafa Inteligente Termica 500ml Display Digital Led Medidor Temperatura Aco Inoxidavel DOIS CORES,30.42,https://br.shein.com//Vacuum-Flasks-Thermoses-p-14324161-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,94,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
3415461875,TOO INTERNATIONAL,h23030444663,Garrafa Inteligente Termica 500ml Display Digital Led Medidor Temperatura Aco Inoxidavel 2023,28.17,https://br.shein.com//Vacuum-Flasks-Thermoses-p-13553726-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,97,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
3415461875,TOO INTERNATIONAL,h23041499299,Garrafa Inteligente Termica 500ml Display Digital Led Medidor Temperatura Aco Inoxidavel,28.99,https://br.shein.com//Vacuum-Flasks-Thermoses-p-14860335-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,100,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
1424716658,fada das flores,b22110172806,Garrafa Inteligente Termica 500ml Led Display Digital Led Medidor Temperatura Aco Inoxidavel,29.51,https://br.shein.com//Vacuum-Flasks-Thermoses-p-11915103-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,98,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
9907265378,Gringos Acessorios,h23031988839,Gringos Acessorios Garrafa Inteligente Termica 480ml Display Digital Led Medidor Temperatura,28.92,https://br.shein.com//Gringos-Acess-rios-Water-Bottles-p-13952848-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,88,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
9327247959,vidadomestica,h23060902209,VIDA DOMESTICA Garrafa Inteligente Termica 500ml Display Digital Led Medidor Temperatura Aco Inoxidavel CORES ALEATORIAS,24.38,https://br.shein.com//Vacuum-Flasks-Thermoses-p-17673988-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,85,,23991656846,Garrafa Inteligente Térmica 500ml Display Digital Led Medidor Temperatura Aço Inoxidável,427430137,sunny-,Home & Living,26.07045977,59.99,26.07045977,https://www.shopee.com.br/product/427430137/23991656846
9317549149,DISTRICASA,h23050582750,Boleira com Tampa Gourmet - Vermelha,14.78,https://br.shein.com//Other-Utensils-p-15671342-cat-3973.html?mallCode=2,Home & Living,<20,nan,<200,82,,22995871570,"Boleira com Tampa Gourmet Preto, Branca e vermelha",436050712,LOJA GABILE,Home & Living,13.60219178,13.82150685,13.60219178,https://www.shopee.com.br/product/436050712/22995871570
1539331421,BoxMusic,e23041785562,Promocao Garrafa Termica Em Aco Inox Com Termometro Digital 500ml Led Envio Imediato,23.97,https://br.shein.com//Phone-Holders-p-14951923-cat-2278.html?mallCode=2,Mobile & Gadgets,<40,nan,<400,83,,22095574130,Garrafa Térmica Em Aço Inox Premium Com Termômetro Digital Led 500ml,478619607,nicoly.shop.br,Home & Living,29.71727273,80.0,29.71727273,https://www.shopee.com.br/product/478619607/22095574130
1539331421,BoxMusic,e23042088751,Garrafa Termica Colorida Em Aco Inox Com Termometro Digital 500ml Led,26.51,https://br.shein.com//Phone-Accessories-Sets-p-15075704-cat-3787.html?mallCode=2,Mobile & Gadgets,<40,nan,<400,86,,22095574130,Garrafa Térmica Em Aço Inox Premium Com Termômetro Digital Led 500ml,478619607,nicoly.shop.br,Home & Living,29.71727273,80.0,29.71727273,https://www.shopee.com.br/product/478619607/22095574130
3415461875,TOO INTERNATIONAL,h23041470306,Garrafa Termica Em Aco Inox Com Termometro Digital Led 510ml,39.98,https://br.shein.com//Vacuum-Flasks-Thermoses-p-14849967-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,91,,22095574130,Garrafa Térmica Em Aço Inox Premium Com Termômetro Digital Led 500ml,478619607,nicoly.shop.br,Home & Living,29.71727273,80.0,29.71727273,https://www.shopee.com.br/product/478619607/22095574130
9852462625,HHSHOP_BRASIL,h23053000015,Garrafa Termica Inteligente De Inox Termometro Digital 500ml,28.0,https://br.shein.com//Vacuum-Flasks-Thermoses-p-17017582-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,83,,22095574130,Garrafa Térmica Em Aço Inox Premium Com Termômetro Digital Led 500ml,478619607,nicoly.shop.br,Home & Living,29.71727273,80.0,29.71727273,https://www.shopee.com.br/product/478619607/22095574130
5376305613,Q&G SHOP,h23051260706,Garrafa Termica Squeeze Em Aco Inox Com Termometro Digital 500ml Led Coloridas 500ML,23.95,https://br.shein.com//Vacuum-Flasks-Thermoses-p-15999645-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,80,,22095574130,Garrafa Térmica Em Aço Inox Premium Com Termômetro Digital Led 500ml,478619607,nicoly.shop.br,Home & Living,29.71727273,80.0,29.71727273,https://www.shopee.com.br/product/478619607/22095574130
3415461875,TOO INTERNATIONAL,h23031722212,Garrafa Termica Em Aco Inox Com Termometro Digital 500ml Led,36.99,https://br.shein.com//Vacuum-Flasks-Thermoses-p-13958201-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,93,,22095574130,Garrafa Térmica Em Aço Inox Premium Com Termômetro Digital Led 500ml,478619607,nicoly.shop.br,Home & Living,29.71727273,80.0,29.71727273,https://www.shopee.com.br/product/478619607/22095574130
5376305613,Q&G SHOP,h23051645020,Kit 3 da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,32.24,https://br.shein.com//Water-Bottles-p-16230831-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,98,,22496112915,Kit da Garrafa de Água Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,406722479,Gordo Loja,Home & Living,26.51614286,124.1428571,26.51614286,https://www.shopee.com.br/product/406722479/22496112915
9852462625,HHSHOP_BRASIL,h23052514221,Kit da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,35.57,https://br.shein.com//Water-Bottles-p-16786752-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,100,,22496112915,Kit da Garrafa de Água Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,406722479,Gordo Loja,Home & Living,26.51614286,124.1428571,26.51614286,https://www.shopee.com.br/product/406722479/22496112915
9327247959,vidadomestica,h23051911131,VIDA DOMESTICA Kit da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML CORES ALEATORIA,34.04,https://br.shein.com//Water-Bottles-p-16398551-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,80,,22496112915,Kit da Garrafa de Água Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,406722479,Gordo Loja,Home & Living,26.51614286,124.1428571,26.51614286,https://www.shopee.com.br/product/406722479/22496112915
9317549149,DISTRICASA,h23050217117,Jogo Xicaras Cafe Brancas Com Pires 12 Pecas Porcelana 80ml,68.7,https://br.shein.com//Cups-p-15519510-cat-1950.html?mallCode=2,Home & Living,<80,nan,<800,88,,23018253764,Jogo De Xícara Para Café Com Pires Chá Porcelana 90ml 12 Peças,413122741,Universo das Utilidades.,Home & Living,59.83904762,59.83904762,59.83904762,https://www.shopee.com.br/product/413122741/23018253764
3415461875,TOO INTERNATIONAL,h23042552278,Chaleira De Vidro Com Infusor vidro 1000ml,79.98,https://br.shein.com//Water-Pots-Kettles-p-15325884-cat-4233.html?mallCode=2,Home Appliances,<80,nan,<800,84,,19172243101,Chaleira de Vidro Florida 1000ml,372224198,Royal Chic,Home & Living,72.0,76.0,72.0,https://www.shopee.com.br/product/372224198/19172243101
4262690562,Linna Wu Modas,i23061050363,Kit 3 Garrafa Agua Squeeze Galao Com Adesivos Lembretes beber Agua,35.99,https://br.shein.com//Women-Crew-Socks-p-17574270-cat-1899.html?mallCode=2,Underwear & Sleepwear,<40,nan,<400,85,,22591401616,Kit 3 Garrafas Agua Squeeze Galão Com Adesivos Lembretes beber Agua Fitness Motivacional,697289152,RABISCHOOL,Home & Living,34.99,71.99,34.99,https://www.shopee.com.br/product/697289152/22591401616
7654877051,Primicias Qiu,h23031733756,Primicias Qiu Garrafa De Agua Motivacional 900ML De Grande Capacidade Portatil Em Degrade,23.23,https://br.shein.com//Primicias-Qiu-Water-Bottles-p-13971732-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,84,,20376793610,Garrafa De Água Motivacional De Grande Capacidade Portátil De 2000ML 1000ML Em Degradê,378486098,DAFUSHOP Official Store,Home & Living,22.49,109.945,22.49,https://www.shopee.com.br/product/378486098/20376793610
7654877051,Primicias Qiu,h23031772435,Primicias Qiu Garrafa De Agua Motivacional 2000ML  De Grande Capacidade Portatil  Em Degrade,33.08,https://br.shein.com//Primicias-Qiu-Water-Bottles-p-13961050-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,86,,20376793610,Garrafa De Água Motivacional De Grande Capacidade Portátil De 2000ML 1000ML Em Degradê,378486098,DAFUSHOP Official Store,Home & Living,22.49,109.945,22.49,https://www.shopee.com.br/product/378486098/20376793610
5376305613,Q&G SHOP,h23051645020,Kit 3 da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,32.24,https://br.shein.com//Water-Bottles-p-16230831-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,92,,22196026583,Kit da Garrafa de Água Squeeze Motivacional Com Adesivos tamanhos 300ML+900ML+2000ML,440707356,25 Store,Home & Living,38.62966667,100.0,38.62966667,https://www.shopee.com.br/product/440707356/22196026583
9852462625,HHSHOP_BRASIL,h23052514221,Kit da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,35.57,https://br.shein.com//Water-Bottles-p-16786752-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,93,,22196026583,Kit da Garrafa de Água Squeeze Motivacional Com Adesivos tamanhos 300ML+900ML+2000ML,440707356,25 Store,Home & Living,38.62966667,100.0,38.62966667,https://www.shopee.com.br/product/440707356/22196026583
1539331421,BoxMusic,e23042088751,Garrafa Termica Colorida Em Aco Inox Com Termometro Digital 500ml Led,26.51,https://br.shein.com//Phone-Accessories-Sets-p-15075704-cat-3787.html?mallCode=2,Mobile & Gadgets,<40,nan,<400,80,,15294393287,Garrafa Térmica Em Aço Inox Com Termômetro Digital Inteligente 480ml Led,335229908,YSNET ,Home & Living,22.924375,38.07416667,22.924375,https://www.shopee.com.br/product/335229908/15294393287
3415461875,TOO INTERNATIONAL,h23041470306,Garrafa Termica Em Aco Inox Com Termometro Digital Led 510ml,39.98,https://br.shein.com//Vacuum-Flasks-Thermoses-p-14849967-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,86,,15294393287,Garrafa Térmica Em Aço Inox Com Termômetro Digital Inteligente 480ml Led,335229908,YSNET ,Home & Living,22.924375,38.07416667,22.924375,https://www.shopee.com.br/product/335229908/15294393287
9852462625,HHSHOP_BRASIL,h23053000015,Garrafa Termica Inteligente De Inox Termometro Digital 500ml,28.0,https://br.shein.com//Vacuum-Flasks-Thermoses-p-17017582-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,90,,15294393287,Garrafa Térmica Em Aço Inox Com Termômetro Digital Inteligente 480ml Led,335229908,YSNET ,Home & Living,22.924375,38.07416667,22.924375,https://www.shopee.com.br/product/335229908/15294393287
3415461875,TOO INTERNATIONAL,h23031722212,Garrafa Termica Em Aco Inox Com Termometro Digital 500ml Led,36.99,https://br.shein.com//Vacuum-Flasks-Thermoses-p-13958201-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,86,,15294393287,Garrafa Térmica Em Aço Inox Com Termômetro Digital Inteligente 480ml Led,335229908,YSNET ,Home & Living,22.924375,38.07416667,22.924375,https://www.shopee.com.br/product/335229908/15294393287
4419075224,T&T Bem Vindo,h23031432900,Copo Termico inox para cerveja Com Tampa e Abridor Presente 473ml,27.34,https://br.shein.com//Mugs-p-13841044-cat-3554.html?mallCode=2,Home & Living,<40,nan,<400,84,,22591143946,copo térmico inox  com tampa e abridor de garrafa 473ml para cerveja suco,663717318,sueli918,Home & Living,28.26,33.32467532,28.26,https://www.shopee.com.br/product/663717318/22591143946
8701029123,Master.Utilidades,h23051523817,Garrafa De Agua 650 ML Squeeze Academia Contem Adesivo Motivacional,17.36,https://br.shein.com//Water-Bottles-p-16172091-cat-3568.html?mallCode=2,Home & Living,<20,nan,<200,85,,20098465083,Garrafa De Água 650 ML Squeeze Academia Contém Adesivo Com Alça,799501072,HOME PRODUCTS,Home & Living,19.99,59.9,19.99,https://www.shopee.com.br/product/799501072/20098465083
5376305613,Q&G SHOP,h23051645020,Kit 3 da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,32.24,https://br.shein.com//Water-Bottles-p-16230831-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,89,,23795981252,"Kit 3 Garrafas de Água Squeeze Motivacional: 300ML, 900ML e 2000ML + Adesivos",796409169,V.E Utilidades e Tecnologia.,Home & Living,37.41553191,47.0112766,37.41553191,https://www.shopee.com.br/product/796409169/23795981252
9852462625,HHSHOP_BRASIL,h23052514221,Kit da Garrafa de Agua Squeeze Motivacional Com Adesivos 300ML+900ML+2000ML,35.57,https://br.shein.com//Water-Bottles-p-16786752-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,90,,23795981252,"Kit 3 Garrafas de Água Squeeze Motivacional: 300ML, 900ML e 2000ML + Adesivos",796409169,V.E Utilidades e Tecnologia.,Home & Living,37.41553191,47.0112766,37.41553191,https://www.shopee.com.br/product/796409169/23795981252
8701029123,Master.Utilidades,h23051783130,Garrafa Termica 1L Cafe Cha Nordica Cabo Madeira,61.72,https://br.shein.com//Vacuum-Flasks-Thermoses-p-16277523-cat-3562.html?mallCode=2,Home & Living,<80,"[[1, ('1', 'l')]]",<801,90,100.0,19772153925,Garrafa Térmica Nordica 1L Café Chá  Cabo Madeira Café da Tarde,303580876,@luca_presentes,Home & Living,72.96454545,87.27272727,72.96454545,https://www.shopee.com.br/product/303580876/19772153925
2792804668,GALERIADDD,h23060331500,LEI LALA  Garrafa Termica Inteligente Sensor De Temperatura Digital Led Cafe Agua Quente Gelado 510ML,29.99,https://br.shein.com//Vacuum-Flasks-Thermoses-p-17180957-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,92,,21698531911,Garrafa Térmica Inteligente Sensor De Temperatura Digital Led Café Água Quente Gelado,697289152,RABISCHOOL,Home & Living,24.68135802,59.99,24.68135802,https://www.shopee.com.br/product/697289152/21698531911
5376305613,Q&G SHOP,h23051931703,Copo termico 473ML com tampa e abridor,21.96,https://br.shein.com//Cups-p-16400740-cat-1950.html?mallCode=2,Home & Living,<40,nan,<400,82,,22191312027,Copo Térmico Stanley com Tampa 473ml Tampa e abridor,950151964,HONGTU,Home & Living,27.79411765,74.11764706,27.79411765,https://www.shopee.com.br/product/950151964/22191312027
2740156714,SDW ONLINE LTDA,h23042266939,Copo Termico inox para cerveja Com Tampa e Abridor Presente,21.08,https://br.shein.com//Vacuum-Flasks-Thermoses-p-15125265-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,90,,23295741643,Copo de Cerveja Termico Inox com Tampa e Abridor,981109147,E.W eletronico,Home & Living,26.99,26.99,26.99,https://www.shopee.com.br/product/981109147/23295741643
9152463397,tangshop eletronicos,h23013140244,Copo Termico inox para cerveja Com Tampa e Abridor  Presente,23.55,https://br.shein.com//Vacuum-Flasks-Thermoses-p-12988963-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,90,,23295741643,Copo de Cerveja Termico Inox com Tampa e Abridor,981109147,E.W eletronico,Home & Living,26.99,26.99,26.99,https://www.shopee.com.br/product/981109147/23295741643
4419075224,T&T Bem Vindo,h23031432900,Copo Termico inox para cerveja Com Tampa e Abridor Presente 473ml,27.34,https://br.shein.com//Mugs-p-13841044-cat-3554.html?mallCode=2,Home & Living,<40,nan,<400,84,,23295741643,Copo de Cerveja Termico Inox com Tampa e Abridor,981109147,E.W eletronico,Home & Living,26.99,26.99,26.99,https://www.shopee.com.br/product/981109147/23295741643
9852462625,HHSHOP_BRASIL,h23052521261,Kit Garrafa Termica Vacuum Flask Set Inox 500ml + 3 Xicaras - Bebidas quentes ou frias sempre a mao,51.2,https://br.shein.com//Vacuum-Flasks-Thermoses-p-16794704-cat-3562.html?mallCode=2,Home & Living,<80,nan,<800,100,,20798655748,Kit Garrafa Térmica Vacuum Flask Set Inox 500ml + 3 Xícaras - Bebidas quentes ou frias sempre à mão,375201738,LUCKY BAZAR,Home & Living,45.0,99.99,45.0,https://www.shopee.com.br/product/375201738/20798655748
8701029123,Master.Utilidades,h23051691718,Garrafa De Agua Alce Portatil Crianca Infantil Com Desenho Multicolorido,21.14,https://br.shein.com//Water-Bottles-p-16157644-cat-3568.html?mallCode=2,Home & Living,<40,nan,<400,81,,19397079054,Garrafa Térmica De Água Coelho Infantil Criança Diversão Portátil Com Desenho Multicolorido 400ml,404858880,DINET INFORMÁTICA,Home & Living,36.96363636,59.0,36.96363636,https://www.shopee.com.br/product/404858880/19397079054
9543338155,Nossa loja utilidades,h23050837532,Nossa loja utilidades Garrafa De Agua Academia 2l Squeeze Kit 3 Galao Motivacional,46.99,https://br.shein.com//Nossa-loja-utilidades-Water-Bottles-p-15683580-cat-3568.html?mallCode=2,Home & Living,<80,"[[1, ('2', 'l')]]",<801,88,100.0,19778433514,Kit 3 Garrafa De Agua Academia 2l Squeeze Galao Motivacional,415184329,migel3210,Home & Living,41.898,66.0,41.898,https://www.shopee.com.br/product/415184329/19778433514
4419075224,T&T Bem Vindo,h23031432900,Copo Termico inox para cerveja Com Tampa e Abridor Presente 473ml,27.34,https://br.shein.com//Mugs-p-13841044-cat-3554.html?mallCode=2,Home & Living,<40,nan,<400,81,,20678428459,Copo Térmico inox Com Tampa e Abridor 473ml,362859393,ALFA MERCEARIA.BR,Home & Living,28.44,70.0,28.44,https://www.shopee.com.br/product/362859393/20678428459
5376305613,Q&G SHOP,h23051931703,Copo termico 473ML com tampa e abridor,21.96,https://br.shein.com//Cups-p-16400740-cat-1950.html?mallCode=2,Home & Living,<40,nan,<400,93,,20678428459,Copo Térmico inox Com Tampa e Abridor 473ml,362859393,ALFA MERCEARIA.BR,Home & Living,28.44,70.0,28.44,https://www.shopee.com.br/product/362859393/20678428459
9317549149,DISTRICASA,h23042589489,Jogo De Talheres 24 pecas Faqueiro Aco Inox Com Gaveteiro - Rosa,33.72,https://br.shein.com//Dining-Sets-p-15264580-cat-1951.html?mallCode=2,Home & Living,<40,nan,<400,87,,22291351408,Jogo Talheres Faqueiro Inox Preto 24 Peças Garfo Faca,856217264,Zatti Shop,Home & Living,29.36145161,42.6,29.36145161,https://www.shopee.com.br/product/856217264/22291351408
9317549149,DISTRICASA,h23051157771,Jogo De Talheres Faqueiro Aco Inox Com Gaveteiro - Preto,32.4,https://br.shein.com//Dining-Sets-p-16034461-cat-1951.html?mallCode=2,Home & Living,<40,nan,<400,82,,22291351408,Jogo Talheres Faqueiro Inox Preto 24 Peças Garfo Faca,856217264,Zatti Shop,Home & Living,29.36145161,42.6,29.36145161,https://www.shopee.com.br/product/856217264/22291351408
9317549149,DISTRICASA,h23050217117,Jogo Xicaras Cafe Brancas Com Pires 12 Pecas Porcelana 80ml,68.7,https://br.shein.com//Cups-p-15519510-cat-1950.html?mallCode=2,Home & Living,<80,nan,<800,88,,20046547097,Jogo De Xícaras E Pires 8 peças Caneca Em Porcelana 300ml Branca,338558924,Suas Compras Shop,Home & Living,59.0,59.0,59.0,https://www.shopee.com.br/product/338558924/20046547097
9852462625,HHSHOP_BRASIL,h23052566686,2023tangshop Garrafa Termica com Termometro Aco Inox Portatil Led / Caerus 500ml,26.1,https://br.shein.com//Vacuum-Flasks-Thermoses-p-16689715-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,85,,17425579636,Garrafa Térmica com Termômetro Aço Inox Portátil Led / Caerus,676651970,Chenjyacessorios,Home & Living,29.99,31.99,29.99,https://www.shopee.com.br/product/676651970/17425579636
9152463397,tangshop eletronicos,h22111083511,tangshop Garrafa Termica com Termometro Aco Inox Portatil Led / Caerus 500ml,26.32,https://br.shein.com//Vacuum-Flasks-Thermoses-p-12038214-cat-3562.html?mallCode=2,Home & Living,<40,nan,<400,88,,17425579636,Garrafa Térmica com Termômetro Aço Inox Portátil Led / Caerus,676651970,Chenjyacessorios,Home & Living,29.99,31.99,29.99,https://www.shopee.com.br/product/676651970/17425579636
9852462625,HHSHOP_BRASIL,h23052521261,Kit Garrafa Termica Vacuum Flask Set Inox 500ml + 3 Xicaras - Bebidas quentes ou frias sempre a mao,51.2,https://br.shein.com//Vacuum-Flasks-Thermoses-p-16794704-cat-3562.html?mallCode=2,Home & Living,<80,nan,<800,100,,23129974116,Kit Garrafa Térmica Vacuum Flask Set Inox 500ml + 3 Xícaras - Bebidas quentes ou frias sempre à mão,374719836,DFPLACE,Home & Living,69.0,239.0,69.0,https://www.shopee.com.br/product/374719836/23129974116
9317549149,DISTRICASA,h23050292682,Garrafa Termica Cora Cafe Cha 1 Litro Preta,74.99,https://br.shein.com//Vacuum-Flasks-Thermoses-p-15515713-cat-3562.html?mallCode=2,Home & Living,<80,nan,<800,81,,13457743076,Garrafa Térmica de Café Paris 1 Litro,415806083,LUTECOO,Home & Living,56.69588235,69.96147059,56.69588235,https://www.shopee.com.br/product/415806083/13457743076
5376305613,Q&G SHOP,h23051931703,Copo termico 473ML com tampa e abridor,21.96,https://br.shein.com//Cups-p-16400740-cat-1950.html?mallCode=2,Home & Living,<40,nan,<400,86,,23336879156,Copo térmico com abridor e tampa 473ml Metalicos,478619607,nicoly.shop.br,Home & Living,30.13709677,79.0,30.13709677,https://www.shopee.com.br/product/478619607/23336879156
5830437380,vitrine,e22083015388,vitrine Fone Sem Fio com tela Redmi Airdots redmi TWS Bluetooth,29.41,https://br.shein.com//vitrine-Wireless-Earbuds-p-11380471-cat-3306.html?mallCode=2,Audio,<40,nan,<400,80,,8436577746,Fone Sem Fio Redmi Airdots TWS Bluetooth Preto,391739739,ANJ.GG store,Audio,24.1512586,74.99,24.1512586,https://www.shopee.com.br/product/391739739/8436577746
3380987843,DW ELETRONICOS,e22123050680,Fone De Ouvido Macaron com fio e microfone,7.0,https://br.shein.com//In-ear-Headphone-p-12667384-cat-2282.html?mallCode=2,Audio,<10,nan,<100,82,,12568876321,Fone de ouvido headset com fio e microfone,393607218,VATIN BRASIL,Audio,5.49,10.0,5.49,https://www.shopee.com.br/product/393607218/12568876321
9907265378,Gringos Acessorios,e22122140200,Fone De Ouvido Sem Fio Kaidi TWS Smart Touch V5.1 Kd-771,76.49,https://br.shein.com//Wireless-Earbuds-p-12614260-cat-3306.html?mallCode=2,Audio,<80,nan,<800,82,,19858208835,"Fone de Ouvido KAIDI Sem Fio Bluetooth Tws Smart Touch V5.1 Kd-771 4hs de Musica,",890576597,KELLY STORE LTDA,Audio,73.0,73.0,73.0,https://www.shopee.com.br/product/890576597/19858208835
4419075224,T&T Bem Vindo,e23041392928,Fone De Ouvido Sem Fio Stereo PRO3 Tws Airpods iPhone/ Android/ Headset,31.68,https://br.shein.com//Wireless-Earbuds-p-14767379-cat-3306.html?mallCode=2,Audio,<40,nan,<400,89,,8279043947,Fone De Ouvido Sem Fio Bt / Stereo Bts Pro 6S/Airpods iPhone/ Android/ Headset,447122151,ABC.STORE,Audio,39.53330709,100.0,39.53330709,https://www.shopee.com.br/product/447122151/8279043947
4419075224,T&T Bem Vindo,e23042567425,Fone De Ouvido Sem Fio Stereo Bt PRO4 Airpods iPhone Android Headset,35.73,https://br.shein.com//Wireless-Earbuds-p-15228973-cat-3306.html?mallCode=2,Audio,<40,nan,<400,94,,8279043947,Fone De Ouvido Sem Fio Bt / Stereo Bts Pro 6S/Airpods iPhone/ Android/ Headset,447122151,ABC.STORE,Audio,39.53330709,100.0,39.53330709,https://www.shopee.com.br/product/447122151/8279043947
